subscriber_id,plan,monthly_price,channel,cohort_month,activity_month,month_number,is_active
SUB1358,Pro,79,Social Media,2023-04,2023-06,2,1
SUB1358,Pro,79,Social Media,2023-04,2023-07,3,1
SUB1358,Pro,79,Social Media,2023-04,2023-08,4,1
SUB1358,Pro,79,Social Media,2023-04,2023-09,5,1
SUB1358,Pro,79,Social Media,2023-04,2023-10,6,1
SUB1358,Pro,79,Social Media,2023-04,2023-11,7,1
SUB1358,Pro,79,Social Media,2023-04,2023-12,8,1
SUB1358,Pro,79,Social Media,2023-04,2024-01,9,1
SUB1358,Pro,79,Social Media,2023-04,2024-02,10,1
SUB1358,Pro,79,Social Media,2023-04,2024-03,11,1
SUB1358,Pro,79,Social Media,2023-04,2024-04,12,1
SUB1358,Pro,79,Social Media,2023-04,2024-05,13,1
SUB1358,Pro,79,Social Media,2023-04,2024-06,14,1
SUB1358,Pro,79,Social Media,2023-04,2024-07,15,1
SUB1358,Pro,79,Social Media,2023-04,2024-08,16,1
SUB1358,Pro,79,Social Media,2023-04,2024-09,17,1
SUB1359,Pro,79,Organic Search,2023-01,2023-01,0,1
SUB1359,Pro,79,Organic Search,2023-01,2023-02,1,1
SUB1359,Pro,79,Organic Search,2023-01,2023-03,2,1
SUB1359,Pro,79,Organic Search,2023-01,2023-04,3,1
SUB1359,Pro,79,Organic Search,2023-01,2023-05,4,1
SUB1359,Pro,79,Organic Search,2023-01,2023-06,5,1
SUB1359,Pro,79,Organic Search,2023-01,2023-07,6,1
SUB1359,Pro,79,Organic Search,2023-01,2023-08,7,1
SUB1360,Pro,79,Referral,2023-07,2023-07,0,1
SUB1360,Pro,79,Referral,2023-07,2023-08,1,1
SUB1360,Pro,79,Referral,2023-07,2023-09,2,1
SUB1360,Pro,79,Referral,2023-07,2023-10,3,1
SUB1360,Pro,79,Referral,2023-07,2023-11,4,1
SUB1360,Pro,79,Referral,2023-07,2023-12,5,1
SUB1360,Pro,79,Referral,2023-07,2024-01,6,1
SUB1361,Business,149,Referral,2023-11,2023-11,0,1
SUB1361,Business,149,Referral,2023-11,2023-12,1,1
SUB1362,Pro,79,Organic Search,2022-12,2022-12,0,1
SUB1362,Pro,79,Organic Search,2022-12,2023-01,1,1
SUB1362,Pro,79,Organic Search,2022-12,2023-02,2,1
SUB1363,Business,149,Social Media,2023-07,2023-07,0,1
SUB1364,Pro,79,Social Media,2023-08,2023-08,0,1
SUB1364,Pro,79,Social Media,2023-08,2023-09,1,1
SUB1364,Pro,79,Social Media,2023-08,2023-10,2,1
SUB1364,Pro,79,Social Media,2023-08,2023-11,3,1
SUB1364,Pro,79,Social Media,2023-08,2023-12,4,1
SUB1364,Pro,79,Social Media,2023-08,2024-01,5,1
SUB1364,Pro,79,Social Media,2023-08,2024-02,6,1
SUB1364,Pro,79,Social Media,2023-08,2024-03,7,1
SUB1365,Basic,29,Paid Ads,2023-09,2023-09,0,1
SUB1365,Basic,29,Paid Ads,2023-09,2023-10,1,1
SUB1365,Basic,29,Paid Ads,2023-09,2023-11,2,1
SUB1365,Basic,29,Paid Ads,2023-09,2023-12,3,1
SUB1365,Basic,29,Paid Ads,2023-09,2024-01,4,1
SUB1365,Basic,29,Paid Ads,2023-09,2024-02,5,1
SUB1365,Basic,29,Paid Ads,2023-09,2024-03,6,1
SUB1365,Basic,29,Paid Ads,2023-09,2024-04,7,1
SUB1366,Basic,29,Organic Search,2022-09,2022-09,0,1
SUB1366,Basic,29,Organic Search,2022-09,2022-10,1,1
SUB1366,Basic,29,Organic Search,2022-09,2022-11,2,1
SUB1366,Basic,29,Organic Search,2022-09,2022-12,3,1
SUB1366,Basic,29,Organic Search,2022-09,2023-01,4,1
SUB1366,Basic,29,Organic Search,2022-09,2023-02,5,1
SUB1366,Basic,29,Organic Search,2022-09,2023-03,6,1
SUB1366,Basic,29,Organic Search,2022-09,2023-04,7,1
SUB1366,Basic,29,Organic Search,2022-09,2023-05,8,1
SUB1366,Basic,29,Organic Search,2022-09,2023-06,9,1
SUB1366,Basic,29,Organic Search,2022-09,2023-07,10,1
SUB1366,Basic,29,Organic Search,2022-09,2023-08,11,1
SUB1366,Basic,29,Organic Search,2022-09,2023-09,12,1
SUB1366,Basic,29,Organic Search,2022-09,2023-10,13,1
SUB1366,Basic,29,Organic Search,2022-09,2023-11,14,1
SUB1366,Basic,29,Organic Search,2022-09,2023-12,15,1
SUB1366,Basic,29,Organic Search,2022-09,2024-01,16,1
SUB1366,Basic,29,Organic Search,2022-09,2024-02,17,1
SUB1366,Basic,29,Organic Search,2022-09,2024-03,18,1
SUB1366,Basic,29,Organic Search,2022-09,2024-04,19,1
SUB1366,Basic,29,Organic Search,2022-09,2024-05,20,1
SUB1366,Basic,29,Organic Search,2022-09,2024-06,21,1
SUB1366,Basic,29,Organic Search,2022-09,2024-07,22,1
SUB1366,Basic,29,Organic Search,2022-09,2024-08,23,1
SUB1366,Basic,29,Organic Search,2022-09,2024-09,24,1
SUB1366,Basic,29,Organic Search,2022-09,2024-10,25,1
SUB1366,Basic,29,Organic Search,2022-09,2024-11,26,1
SUB1366,Basic,29,Organic Search,2022-09,2024-12,27,1
SUB1367,Pro,79,Referral,2023-09,2023-09,0,1
SUB1367,Pro,79,Referral,2023-09,2023-10,1,1
SUB1368,Business,149,Organic Search,2023-11,2023-11,0,1
SUB1368,Business,149,Organic Search,2023-11,2023-12,1,1
SUB1368,Business,149,Organic Search,2023-11,2024-01,2,1
SUB1368,Business,149,Organic Search,2023-11,2024-02,3,1
SUB1368,Business,149,Organic Search,2023-11,2024-03,4,1
SUB1368,Business,149,Organic Search,2023-11,2024-04,5,1
SUB1368,Business,149,Organic Search,2023-11,2024-05,6,1
SUB1368,Business,149,Organic Search,2023-11,2024-06,7,1
SUB1368,Business,149,Organic Search,2023-11,2024-07,8,1
SUB1368,Business,149,Organic Search,2023-11,2024-08,9,1
SUB1368,Business,149,Organic Search,2023-11,2024-09,10,1
SUB1368,Business,149,Organic Search,2023-11,2024-10,11,1
SUB1368,Business,149,Organic Search,2023-11,2024-11,12,1
SUB1368,Business,149,Organic Search,2023-11,2024-12,13,1
SUB1369,Pro,79,Organic Search,2022-11,2022-11,0,1
SUB1369,Pro,79,Organic Search,2022-11,2022-12,1,1
SUB1369,Pro,79,Organic Search,2022-11,2023-01,2,1
SUB1369,Pro,79,Organic Search,2022-11,2023-02,3,1
SUB1369,Pro,79,Organic Search,2022-11,2023-03,4,1
SUB1369,Pro,79,Organic Search,2022-11,2023-04,5,1
SUB1369,Pro,79,Organic Search,2022-11,2023-05,6,1
SUB1369,Pro,79,Organic Search,2022-11,2023-06,7,1
SUB1369,Pro,79,Organic Search,2022-11,2023-07,8,1
SUB1369,Pro,79,Organic Search,2022-11,2023-08,9,1
SUB1369,Pro,79,Organic Search,2022-11,2023-09,10,1
SUB1369,Pro,79,Organic Search,2022-11,2023-10,11,1
SUB1369,Pro,79,Organic Search,2022-11,2023-11,12,1
SUB1369,Pro,79,Organic Search,2022-11,2023-12,13,1
SUB1370,Business,149,Paid Ads,2022-12,2022-12,0,1
SUB1370,Business,149,Paid Ads,2022-12,2023-01,1,1
SUB1370,Business,149,Paid Ads,2022-12,2023-02,2,1
SUB1370,Business,149,Paid Ads,2022-12,2023-03,3,1
SUB1370,Business,149,Paid Ads,2022-12,2023-04,4,1
SUB1371,Basic,29,Direct,2023-12,2023-12,0,1
SUB1371,Basic,29,Direct,2023-12,2024-01,1,1
SUB1371,Basic,29,Direct,2023-12,2024-02,2,1
SUB1371,Basic,29,Direct,2023-12,2024-03,3,1
SUB1371,Basic,29,Direct,2023-12,2024-04,4,1
SUB1371,Basic,29,Direct,2023-12,2024-05,5,1
SUB1371,Basic,29,Direct,2023-12,2024-06,6,1
SUB1371,Basic,29,Direct,2023-12,2024-07,7,1
SUB1371,Basic,29,Direct,2023-12,2024-08,8,1
SUB1371,Basic,29,Direct,2023-12,2024-09,9,1
SUB1372,Pro,79,Direct,2022-11,2022-11,0,1
SUB1373,Pro,79,Paid Ads,2023-11,2023-11,0,1
SUB1373,Pro,79,Paid Ads,2023-11,2023-12,1,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-01,2,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-02,3,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-03,4,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-04,5,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-05,6,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-06,7,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-07,8,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-08,9,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-09,10,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-10,11,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-11,12,1
SUB1373,Pro,79,Paid Ads,2023-11,2024-12,13,1
SUB1374,Pro,79,Paid Ads,2023-05,2023-05,0,1
SUB1374,Pro,79,Paid Ads,2023-05,2023-06,1,1
SUB1374,Pro,79,Paid Ads,2023-05,2023-07,2,1
SUB1374,Pro,79,Paid Ads,2023-05,2023-08,3,1
SUB1374,Pro,79,Paid Ads,2023-05,2023-09,4,1
SUB1374,Pro,79,Paid Ads,2023-05,2023-10,5,1
SUB1374,Pro,79,Paid Ads,2023-05,2023-11,6,1
SUB1374,Pro,79,Paid Ads,2023-05,2023-12,7,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-01,8,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-02,9,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-03,10,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-04,11,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-05,12,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-06,13,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-07,14,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-08,15,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-09,16,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-10,17,1
SUB1374,Pro,79,Paid Ads,2023-05,2024-11,18,1
SUB1375,Business,149,Organic Search,2022-12,2022-12,0,1
SUB1375,Business,149,Organic Search,2022-12,2023-01,1,1
SUB1375,Business,149,Organic Search,2022-12,2023-02,2,1
SUB1375,Business,149,Organic Search,2022-12,2023-03,3,1
SUB1375,Business,149,Organic Search,2022-12,2023-04,4,1
SUB1375,Business,149,Organic Search,2022-12,2023-05,5,1
SUB1375,Business,149,Organic Search,2022-12,2023-06,6,1
SUB1375,Business,149,Organic Search,2022-12,2023-07,7,1
SUB1375,Business,149,Organic Search,2022-12,2023-08,8,1
SUB1375,Business,149,Organic Search,2022-12,2023-09,9,1
SUB1375,Business,149,Organic Search,2022-12,2023-10,10,1
SUB1375,Business,149,Organic Search,2022-12,2023-11,11,1
SUB1375,Business,149,Organic Search,2022-12,2023-12,12,1
SUB1375,Business,149,Organic Search,2022-12,2024-01,13,1
SUB1375,Business,149,Organic Search,2022-12,2024-02,14,1
SUB1376,Pro,79,Direct,2023-11,2023-11,0,1
SUB1376,Pro,79,Direct,2023-11,2023-12,1,1
SUB1376,Pro,79,Direct,2023-11,2024-01,2,1
SUB1376,Pro,79,Direct,2023-11,2024-02,3,1
SUB1377,Basic,29,Direct,2023-05,2023-05,0,1
SUB1377,Basic,29,Direct,2023-05,2023-06,1,1
SUB1377,Basic,29,Direct,2023-05,2023-07,2,1
SUB1378,Basic,29,Referral,2023-06,2023-06,0,1
SUB1378,Basic,29,Referral,2023-06,2023-07,1,1
SUB1379,Basic,29,Referral,2023-03,2023-03,0,1
SUB1380,Enterprise,399,Direct,2023-07,2023-07,0,1
SUB1380,Enterprise,399,Direct,2023-07,2023-08,1,1
SUB1380,Enterprise,399,Direct,2023-07,2023-09,2,1
SUB1380,Enterprise,399,Direct,2023-07,2023-10,3,1
SUB1380,Enterprise,399,Direct,2023-07,2023-11,4,1
SUB1380,Enterprise,399,Direct,2023-07,2023-12,5,1
SUB1380,Enterprise,399,Direct,2023-07,2024-01,6,1
SUB1380,Enterprise,399,Direct,2023-07,2024-02,7,1
SUB1380,Enterprise,399,Direct,2023-07,2024-03,8,1
SUB1380,Enterprise,399,Direct,2023-07,2024-04,9,1
SUB1380,Enterprise,399,Direct,2023-07,2024-05,10,1
SUB1380,Enterprise,399,Direct,2023-07,2024-06,11,1
SUB1380,Enterprise,399,Direct,2023-07,2024-07,12,1
SUB1380,Enterprise,399,Direct,2023-07,2024-08,13,1
SUB1380,Enterprise,399,Direct,2023-07,2024-09,14,1
SUB1380,Enterprise,399,Direct,2023-07,2024-10,15,1
SUB1380,Enterprise,399,Direct,2023-07,2024-11,16,1
SUB1380,Enterprise,399,Direct,2023-07,2024-12,17,1
SUB1381,Enterprise,399,Organic Search,2022-10,2022-10,0,1
SUB1381,Enterprise,399,Organic Search,2022-10,2022-11,1,1
SUB1381,Enterprise,399,Organic Search,2022-10,2022-12,2,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-01,3,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-02,4,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-03,5,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-04,6,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-05,7,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-06,8,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-07,9,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-08,10,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-09,11,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-10,12,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-11,13,1
SUB1381,Enterprise,399,Organic Search,2022-10,2023-12,14,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-01,15,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-02,16,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-03,17,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-04,18,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-05,19,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-06,20,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-07,21,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-08,22,1
SUB1381,Enterprise,399,Organic Search,2022-10,2024-09,23,1
SUB1382,Basic,29,Social Media,2023-04,2023-04,0,1
SUB1382,Basic,29,Social Media,2023-04,2023-05,1,1
SUB1382,Basic,29,Social Media,2023-04,2023-06,2,1
SUB1382,Basic,29,Social Media,2023-04,2023-07,3,1
SUB1382,Basic,29,Social Media,2023-04,2023-08,4,1
SUB1382,Basic,29,Social Media,2023-04,2023-09,5,1
SUB1382,Basic,29,Social Media,2023-04,2023-10,6,1
SUB1382,Basic,29,Social Media,2023-04,2023-11,7,1
SUB1382,Basic,29,Social Media,2023-04,2023-12,8,1
SUB1382,Basic,29,Social Media,2023-04,2024-01,9,1
SUB1382,Basic,29,Social Media,2023-04,2024-02,10,1
SUB1382,Basic,29,Social Media,2023-04,2024-03,11,1
SUB1382,Basic,29,Social Media,2023-04,2024-04,12,1
SUB1382,Basic,29,Social Media,2023-04,2024-05,13,1
SUB1382,Basic,29,Social Media,2023-04,2024-06,14,1
SUB1382,Basic,29,Social Media,2023-04,2024-07,15,1
SUB1382,Basic,29,Social Media,2023-04,2024-08,16,1
SUB1382,Basic,29,Social Media,2023-04,2024-09,17,1
SUB1382,Basic,29,Social Media,2023-04,2024-10,18,1
SUB1382,Basic,29,Social Media,2023-04,2024-11,19,1
SUB1382,Basic,29,Social Media,2023-04,2024-12,20,1
SUB1383,Business,149,Referral,2023-12,2023-12,0,1
SUB1383,Business,149,Referral,2023-12,2024-01,1,1
SUB1383,Business,149,Referral,2023-12,2024-02,2,1
SUB1383,Business,149,Referral,2023-12,2024-03,3,1
SUB1383,Business,149,Referral,2023-12,2024-04,4,1
SUB1383,Business,149,Referral,2023-12,2024-05,5,1
SUB1383,Business,149,Referral,2023-12,2024-06,6,1
SUB1383,Business,149,Referral,2023-12,2024-07,7,1
SUB1383,Business,149,Referral,2023-12,2024-08,8,1
SUB1383,Business,149,Referral,2023-12,2024-09,9,1
SUB1383,Business,149,Referral,2023-12,2024-10,10,1
SUB1383,Business,149,Referral,2023-12,2024-11,11,1
SUB1383,Business,149,Referral,2023-12,2024-12,12,1
SUB1384,Business,149,Paid Ads,2023-01,2023-01,0,1
SUB1384,Business,149,Paid Ads,2023-01,2023-02,1,1
SUB1384,Business,149,Paid Ads,2023-01,2023-03,2,1
SUB1384,Business,149,Paid Ads,2023-01,2023-04,3,1
SUB1384,Business,149,Paid Ads,2023-01,2023-05,4,1
SUB1384,Business,149,Paid Ads,2023-01,2023-06,5,1
SUB1384,Business,149,Paid Ads,2023-01,2023-07,6,1
SUB1384,Business,149,Paid Ads,2023-01,2023-08,7,1
SUB1384,Business,149,Paid Ads,2023-01,2023-09,8,1
SUB1384,Business,149,Paid Ads,2023-01,2023-10,9,1
SUB1384,Business,149,Paid Ads,2023-01,2023-11,10,1
SUB1384,Business,149,Paid Ads,2023-01,2023-12,11,1
SUB1384,Business,149,Paid Ads,2023-01,2024-01,12,1
SUB1384,Business,149,Paid Ads,2023-01,2024-02,13,1
SUB1384,Business,149,Paid Ads,2023-01,2024-03,14,1
SUB1384,Business,149,Paid Ads,2023-01,2024-04,15,1
SUB1384,Business,149,Paid Ads,2023-01,2024-05,16,1
SUB1384,Business,149,Paid Ads,2023-01,2024-06,17,1
SUB1384,Business,149,Paid Ads,2023-01,2024-07,18,1
SUB1384,Business,149,Paid Ads,2023-01,2024-08,19,1
SUB1384,Business,149,Paid Ads,2023-01,2024-09,20,1
SUB1384,Business,149,Paid Ads,2023-01,2024-10,21,1
SUB1384,Business,149,Paid Ads,2023-01,2024-11,22,1
SUB1384,Business,149,Paid Ads,2023-01,2024-12,23,1
SUB1385,Pro,79,Paid Ads,2023-08,2023-08,0,1
SUB1385,Pro,79,Paid Ads,2023-08,2023-09,1,1
SUB1385,Pro,79,Paid Ads,2023-08,2023-10,2,1
SUB1385,Pro,79,Paid Ads,2023-08,2023-11,3,1
SUB1385,Pro,79,Paid Ads,2023-08,2023-12,4,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-01,5,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-02,6,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-03,7,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-04,8,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-05,9,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-06,10,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-07,11,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-08,12,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-09,13,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-10,14,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-11,15,1
SUB1385,Pro,79,Paid Ads,2023-08,2024-12,16,1
SUB1386,Basic,29,Referral,2023-02,2023-02,0,1
SUB1386,Basic,29,Referral,2023-02,2023-03,1,1
SUB1386,Basic,29,Referral,2023-02,2023-04,2,1
SUB1386,Basic,29,Referral,2023-02,2023-05,3,1
SUB1386,Basic,29,Referral,2023-02,2023-06,4,1
SUB1386,Basic,29,Referral,2023-02,2023-07,5,1
SUB1386,Basic,29,Referral,2023-02,2023-08,6,1
SUB1386,Basic,29,Referral,2023-02,2023-09,7,1
SUB1386,Basic,29,Referral,2023-02,2023-10,8,1
SUB1386,Basic,29,Referral,2023-02,2023-11,9,1
SUB1386,Basic,29,Referral,2023-02,2023-12,10,1
SUB1386,Basic,29,Referral,2023-02,2024-01,11,1
SUB1386,Basic,29,Referral,2023-02,2024-02,12,1
SUB1386,Basic,29,Referral,2023-02,2024-03,13,1
SUB1386,Basic,29,Referral,2023-02,2024-04,14,1
SUB1386,Basic,29,Referral,2023-02,2024-05,15,1
SUB1387,Business,149,Social Media,2023-10,2023-10,0,1
SUB1387,Business,149,Social Media,2023-10,2023-11,1,1
SUB1387,Business,149,Social Media,2023-10,2023-12,2,1
SUB1387,Business,149,Social Media,2023-10,2024-01,3,1
SUB1387,Business,149,Social Media,2023-10,2024-02,4,1
SUB1387,Business,149,Social Media,2023-10,2024-03,5,1
SUB1387,Business,149,Social Media,2023-10,2024-04,6,1
SUB1387,Business,149,Social Media,2023-10,2024-05,7,1
SUB1387,Business,149,Social Media,2023-10,2024-06,8,1
SUB1387,Business,149,Social Media,2023-10,2024-07,9,1
SUB1387,Business,149,Social Media,2023-10,2024-08,10,1
SUB1387,Business,149,Social Media,2023-10,2024-09,11,1
SUB1387,Business,149,Social Media,2023-10,2024-10,12,1
SUB1387,Business,149,Social Media,2023-10,2024-11,13,1
SUB1387,Business,149,Social Media,2023-10,2024-12,14,1
SUB1388,Pro,79,Direct,2022-09,2022-09,0,1
SUB1388,Pro,79,Direct,2022-09,2022-10,1,1
SUB1388,Pro,79,Direct,2022-09,2022-11,2,1
SUB1389,Pro,79,Social Media,2023-12,2023-12,0,1
SUB1389,Pro,79,Social Media,2023-12,2024-01,1,1
SUB1389,Pro,79,Social Media,2023-12,2024-02,2,1
SUB1389,Pro,79,Social Media,2023-12,2024-03,3,1
SUB1389,Pro,79,Social Media,2023-12,2024-04,4,1
SUB1389,Pro,79,Social Media,2023-12,2024-05,5,1
SUB1389,Pro,79,Social Media,2023-12,2024-06,6,1
SUB1389,Pro,79,Social Media,2023-12,2024-07,7,1
SUB1389,Pro,79,Social Media,2023-12,2024-08,8,1
SUB1389,Pro,79,Social Media,2023-12,2024-09,9,1
SUB1389,Pro,79,Social Media,2023-12,2024-10,10,1
SUB1389,Pro,79,Social Media,2023-12,2024-11,11,1
SUB1389,Pro,79,Social Media,2023-12,2024-12,12,1
SUB1390,Basic,29,Organic Search,2023-05,2023-05,0,1
SUB1390,Basic,29,Organic Search,2023-05,2023-06,1,1
SUB1390,Basic,29,Organic Search,2023-05,2023-07,2,1
SUB1390,Basic,29,Organic Search,2023-05,2023-08,3,1
SUB1390,Basic,29,Organic Search,2023-05,2023-09,4,1
SUB1390,Basic,29,Organic Search,2023-05,2023-10,5,1
SUB1391,Pro,79,Organic Search,2022-12,2022-12,0,1
SUB1391,Pro,79,Organic Search,2022-12,2023-01,1,1
SUB1391,Pro,79,Organic Search,2022-12,2023-02,2,1
SUB1391,Pro,79,Organic Search,2022-12,2023-03,3,1
SUB1391,Pro,79,Organic Search,2022-12,2023-04,4,1
SUB1391,Pro,79,Organic Search,2022-12,2023-05,5,1
SUB1391,Pro,79,Organic Search,2022-12,2023-06,6,1
SUB1391,Pro,79,Organic Search,2022-12,2023-07,7,1
SUB1391,Pro,79,Organic Search,2022-12,2023-08,8,1
SUB1391,Pro,79,Organic Search,2022-12,2023-09,9,1
SUB1391,Pro,79,Organic Search,2022-12,2023-10,10,1
SUB1391,Pro,79,Organic Search,2022-12,2023-11,11,1
SUB1391,Pro,79,Organic Search,2022-12,2023-12,12,1
SUB1391,Pro,79,Organic Search,2022-12,2024-01,13,1
SUB1391,Pro,79,Organic Search,2022-12,2024-02,14,1
SUB1391,Pro,79,Organic Search,2022-12,2024-03,15,1
SUB1392,Pro,79,Referral,2022-07,2022-07,0,1
SUB1392,Pro,79,Referral,2022-07,2022-08,1,1
SUB1392,Pro,79,Referral,2022-07,2022-09,2,1
SUB1392,Pro,79,Referral,2022-07,2022-10,3,1
SUB1392,Pro,79,Referral,2022-07,2022-11,4,1
SUB1392,Pro,79,Referral,2022-07,2022-12,5,1
SUB1392,Pro,79,Referral,2022-07,2023-01,6,1
SUB1392,Pro,79,Referral,2022-07,2023-02,7,1
SUB1392,Pro,79,Referral,2022-07,2023-03,8,1
SUB1392,Pro,79,Referral,2022-07,2023-04,9,1
SUB1392,Pro,79,Referral,2022-07,2023-05,10,1
SUB1392,Pro,79,Referral,2022-07,2023-06,11,1
SUB1392,Pro,79,Referral,2022-07,2023-07,12,1
SUB1392,Pro,79,Referral,2022-07,2023-08,13,1
SUB1392,Pro,79,Referral,2022-07,2023-09,14,1
SUB1392,Pro,79,Referral,2022-07,2023-10,15,1
SUB1392,Pro,79,Referral,2022-07,2023-11,16,1
SUB1392,Pro,79,Referral,2022-07,2023-12,17,1
SUB1392,Pro,79,Referral,2022-07,2024-01,18,1
SUB1392,Pro,79,Referral,2022-07,2024-02,19,1
SUB1392,Pro,79,Referral,2022-07,2024-03,20,1
SUB1392,Pro,79,Referral,2022-07,2024-04,21,1
SUB1392,Pro,79,Referral,2022-07,2024-05,22,1
SUB1392,Pro,79,Referral,2022-07,2024-06,23,1
SUB1392,Pro,79,Referral,2022-07,2024-07,24,1
SUB1392,Pro,79,Referral,2022-07,2024-08,25,1
SUB1392,Pro,79,Referral,2022-07,2024-09,26,1
SUB1392,Pro,79,Referral,2022-07,2024-10,27,1
SUB1392,Pro,79,Referral,2022-07,2024-11,28,1
SUB1392,Pro,79,Referral,2022-07,2024-12,29,1
SUB1393,Pro,79,Referral,2022-10,2022-10,0,1
SUB1393,Pro,79,Referral,2022-10,2022-11,1,1
SUB1393,Pro,79,Referral,2022-10,2022-12,2,1
SUB1393,Pro,79,Referral,2022-10,2023-01,3,1
SUB1393,Pro,79,Referral,2022-10,2023-02,4,1
SUB1394,Pro,79,Social Media,2023-06,2023-06,0,1
SUB1394,Pro,79,Social Media,2023-06,2023-07,1,1
SUB1394,Pro,79,Social Media,2023-06,2023-08,2,1
SUB1394,Pro,79,Social Media,2023-06,2023-09,3,1
SUB1394,Pro,79,Social Media,2023-06,2023-10,4,1
SUB1394,Pro,79,Social Media,2023-06,2023-11,5,1
SUB1394,Pro,79,Social Media,2023-06,2023-12,6,1
SUB1395,Basic,29,Organic Search,2023-02,2023-02,0,1
SUB1395,Basic,29,Organic Search,2023-02,2023-03,1,1
SUB1395,Basic,29,Organic Search,2023-02,2023-04,2,1
SUB1395,Basic,29,Organic Search,2023-02,2023-05,3,1
SUB1395,Basic,29,Organic Search,2023-02,2023-06,4,1
SUB1395,Basic,29,Organic Search,2023-02,2023-07,5,1
SUB1396,Business,149,Organic Search,2023-10,2023-10,0,1
SUB1396,Business,149,Organic Search,2023-10,2023-11,1,1
SUB1396,Business,149,Organic Search,2023-10,2023-12,2,1
SUB1396,Business,149,Organic Search,2023-10,2024-01,3,1
SUB1396,Business,149,Organic Search,2023-10,2024-02,4,1
SUB1396,Business,149,Organic Search,2023-10,2024-03,5,1
SUB1396,Business,149,Organic Search,2023-10,2024-04,6,1
SUB1396,Business,149,Organic Search,2023-10,2024-05,7,1
SUB1397,Pro,79,Social Media,2023-04,2023-04,0,1
SUB1397,Pro,79,Social Media,2023-04,2023-05,1,1
SUB1397,Pro,79,Social Media,2023-04,2023-06,2,1
SUB1397,Pro,79,Social Media,2023-04,2023-07,3,1
SUB1397,Pro,79,Social Media,2023-04,2023-08,4,1
SUB1397,Pro,79,Social Media,2023-04,2023-09,5,1
SUB1397,Pro,79,Social Media,2023-04,2023-10,6,1
SUB1397,Pro,79,Social Media,2023-04,2023-11,7,1
SUB1397,Pro,79,Social Media,2023-04,2023-12,8,1
SUB1397,Pro,79,Social Media,2023-04,2024-01,9,1
SUB1397,Pro,79,Social Media,2023-04,2024-02,10,1
SUB1397,Pro,79,Social Media,2023-04,2024-03,11,1
SUB1397,Pro,79,Social Media,2023-04,2024-04,12,1
SUB1397,Pro,79,Social Media,2023-04,2024-05,13,1
SUB1397,Pro,79,Social Media,2023-04,2024-06,14,1
SUB1397,Pro,79,Social Media,2023-04,2024-07,15,1
SUB1397,Pro,79,Social Media,2023-04,2024-08,16,1
